,pokedex_number,name,generation,status,type_1,type_2,height_m,weight_pounds,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,percentage_male,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
648,550,Basculin Red-Striped Form,5,Normal,WATER,,1.0,39.68316,70,92,65,80,55,98,25.0,50.0%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
649,550,Basculin Blue-Striped Form,5,Normal,WATER,,1.0,39.68316,70,92,65,80,55,98,25.0,50.0%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
650,551,Sandile,5,Normal,GROUND,Dark,0.7,33.510223999999994,50,72,35,35,35,65,180.0,50.0%,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
651,552,Krokorok,5,Normal,GROUND,Dark,1.0,73.63430799999999,60,82,45,45,45,74,90.0,50.0%,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
652,553,Krookodile,5,Normal,GROUND,Dark,1.5,212.304906,95,117,80,65,70,92,45.0,50.0%,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
653,554,Darumaka,5,Normal,FIRE,,0.6,82.67325,70,90,45,15,45,50,120.0,50.0%,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
654,554,Galarian Darumaka,5,Normal,ICE,,0.7,88.1848,70,90,45,15,45,50,,0.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
655,555,Darmanitan Standard Mode,5,Normal,FIRE,,1.3,204.809198,105,140,55,30,55,95,60.0,50.0%,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
656,555,Darmanitan Zen Mode,5,Normal,FIRE,Psychic,1.3,204.809198,105,30,105,140,105,55,60.0,50.0%,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
657,555,Galarian Darmanitan Standard Mode,5,Normal,ICE,,1.7,264.5544,105,140,55,30,55,95,,0.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
658,555,Galarian Darmanitan Zen Mode,5,Normal,ICE,Fire,1.7,264.5544,105,160,55,30,55,135,,0.0%,1.0,1.0,2.0,1.0,0.5,0.25,2.0,1.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,0.5
659,556,Maractus,5,Normal,GRASS,,1.0,61.72935999999999,75,86,67,106,67,60,255.0,50.0%,1.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
660,557,Dwebble,5,Normal,BUG,Rock,0.3,31.96699,50,65,85,35,35,55,190.0,50.0%,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
661,558,Crustle,5,Normal,BUG,Rock,1.4,440.924,70,105,125,65,75,45,75.0,50.0%,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
662,559,Scraggy,5,Normal,DARK,Fighting,0.6,26.014516,50,75,70,35,70,48,180.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
663,560,Scrafty,5,Normal,DARK,Fighting,1.1,66.1386,65,90,115,45,115,58,90.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
664,561,Sigilyph,5,Normal,PSYCHIC,Flying,1.4,30.86468,72,58,80,103,80,97,45.0,50.0%,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
665,562,Yamask,5,Normal,GHOST,,0.5,3.3069299999999995,38,30,85,55,65,30,190.0,50.0%,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
666,562,Galarian Yamask,5,Normal,GROUND,Ghost,0.5,3.3069299999999995,38,55,85,30,65,30,,0.0%,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
667,563,Cofagrigus,5,Normal,GHOST,,1.7,168.65343,58,50,145,95,105,30,90.0,50.0%,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
668,564,Tirtouga,5,Normal,WATER,Rock,0.7,36.37623,54,78,103,53,45,22,45.0,87.5%,0.5,0.25,1.0,1.5,3.0,0.5,1.5,0.5,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
669,565,Carracosta,5,Normal,WATER,Rock,1.2,178.57422,74,108,133,83,65,32,45.0,87.5%,0.5,0.25,1.0,1.5,3.0,0.5,1.5,0.5,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
670,566,Archen,5,Normal,ROCK,Flying,0.5,20.94389,55,112,45,74,45,70,45.0,87.5%,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
671,567,Archeops,5,Normal,ROCK,Flying,1.4,70.54784,75,140,65,112,65,110,45.0,87.5%,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
672,568,Trubbish,5,Normal,POISON,,0.6,68.34321999999999,50,50,62,40,62,65,190.0,50.0%,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
673,569,Garbodor,5,Normal,POISON,,1.9,236.555726,80,95,82,60,82,75,60.0,50.0%,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
674,570,Zorua,5,Normal,DARK,,0.7,27.55775,40,65,40,80,40,65,75.0,87.5%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
675,571,Zoroark,5,Normal,DARK,,1.6,178.79468199999997,60,105,60,120,60,105,45.0,87.5%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
676,572,Minccino,5,Normal,NORMAL,,0.4,12.786796,55,50,40,40,40,75,255.0,25.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
677,573,Cinccino,5,Normal,NORMAL,,0.5,16.53465,75,95,60,65,60,115,60.0,25.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
678,574,Gothita,5,Normal,PSYCHIC,,0.4,12.786796,45,30,50,55,65,45,200.0,25.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
679,575,Gothorita,5,Normal,PSYCHIC,,0.7,39.68316,60,45,70,75,85,55,100.0,25.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
680,576,Gothitelle,5,Normal,PSYCHIC,,1.5,97.00328,70,55,95,95,110,65,50.0,25.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
681,577,Solosis,5,Normal,PSYCHIC,,0.3,2.20462,45,30,40,105,50,20,200.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
682,578,Duosion,5,Normal,PSYCHIC,,0.6,17.63696,65,40,50,125,60,30,100.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
683,579,Reuniclus,5,Normal,PSYCHIC,,1.0,44.312862,110,65,75,125,85,30,50.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
684,580,Ducklett,5,Normal,WATER,Flying,0.5,12.12541,62,44,50,44,50,55,190.0,50.0%,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
685,581,Swanna,5,Normal,WATER,Flying,1.3,53.351804,75,87,63,87,63,98,45.0,50.0%,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
686,582,Vanillite,5,Normal,ICE,,0.4,12.566334,36,50,50,65,60,44,255.0,50.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
687,583,Vanillish,5,Normal,ICE,,1.1,90.38942,51,65,65,80,75,59,120.0,50.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
688,584,Vanilluxe,5,Normal,ICE,,1.3,126.76565,71,95,85,110,95,79,45.0,50.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
689,585,Deerling,5,Normal,NORMAL,Grass,0.6,42.99009,60,60,50,40,50,75,190.0,50.0%,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
690,586,Sawsbuck,5,Normal,NORMAL,Grass,1.9,203.92735,80,100,70,60,70,95,75.0,50.0%,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
691,587,Emolga,5,Normal,ELECTRIC,Flying,0.4,11.0231,55,75,60,75,60,103,200.0,50.0%,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
692,588,Karrablast,5,Normal,BUG,,0.5,13.007258,50,75,45,40,45,60,200.0,50.0%,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
693,589,Escavalier,5,Normal,BUG,Steel,1.0,72.75246,70,135,105,60,105,20,75.0,50.0%,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
694,590,Foongus,5,Normal,GRASS,Poison,0.2,2.20462,69,55,45,55,55,15,190.0,50.0%,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
695,591,Amoonguss,5,Normal,GRASS,Poison,0.6,23.14851,114,85,70,85,80,30,75.0,50.0%,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
696,592,Frillish,5,Normal,WATER,Ghost,1.2,72.75246,55,40,50,65,85,40,190.0,50.0%,0.0,0.5,0.0,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
697,593,Jellicent,5,Normal,WATER,Ghost,2.2,297.6237,100,60,70,85,105,60,60.0,50.0%,0.0,0.5,0.0,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
698,594,Alomomola,5,Normal,WATER,,1.2,69.665992,165,75,80,40,45,65,75.0,50.0%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
699,595,Joltik,5,Normal,BUG,Electric,0.1,1.3227719999999998,50,47,50,57,50,65,190.0,50.0%,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
700,596,Galvantula,5,Normal,BUG,Electric,0.8,31.526066,70,77,60,97,60,108,75.0,50.0%,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
701,597,Ferroseed,5,Normal,GRASS,Steel,0.6,41.446856,44,50,91,24,86,10,255.0,50.0%,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
702,598,Ferrothorn,5,Normal,GRASS,Steel,1.0,242.5082,74,94,131,54,116,20,90.0,50.0%,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
703,599,Klink,5,Normal,STEEL,,0.3,46.29702,40,55,70,45,60,30,130.0,0.0%,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
704,600,Klang,5,Normal,STEEL,,0.6,112.43562,60,80,95,70,85,50,60.0,0.0%,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
705,601,Klinklang,5,Normal,STEEL,,0.6,178.57422,60,100,115,70,85,90,30.0,0.0%,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
706,602,Tynamo,5,Normal,ELECTRIC,,0.2,0.6613859999999999,35,55,40,45,40,60,190.0,50.0%,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
707,603,Eelektrik,5,Normal,ELECTRIC,,1.2,48.50164,65,85,70,75,70,40,60.0,50.0%,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
708,604,Eelektross,5,Normal,ELECTRIC,,2.1,177.47190999999998,85,115,80,105,80,50,30.0,50.0%,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
709,605,Elgyem,5,Normal,PSYCHIC,,0.5,19.84158,55,55,55,85,55,30,255.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
710,606,Beheeyem,5,Normal,PSYCHIC,,1.0,76.05939,75,75,75,125,95,40,90.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
711,607,Litwick,5,Normal,GHOST,Fire,0.3,6.834321999999999,50,30,55,65,55,20,190.0,50.0%,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
712,608,Lampent,5,Normal,GHOST,Fire,0.6,28.66006,60,40,60,95,60,55,90.0,50.0%,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
713,609,Chandelure,5,Normal,GHOST,Fire,1.0,75.61846599999998,60,55,90,145,90,80,45.0,50.0%,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
714,610,Axew,5,Normal,DRAGON,,0.6,39.68316,46,87,60,30,40,57,75.0,50.0%,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
715,611,Fraxure,5,Normal,DRAGON,,1.0,79.36631999999999,66,117,70,40,50,67,60.0,50.0%,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
716,612,Haxorus,5,Normal,DRAGON,,1.8,232.58741,76,147,90,60,70,97,45.0,50.0%,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
717,613,Cubchoo,5,Normal,ICE,,0.5,18.73927,55,70,40,60,40,40,120.0,50.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
718,614,Beartic,5,Normal,ICE,,2.6,573.2012,95,130,80,70,80,50,60.0,50.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
719,615,Cryogonal,5,Normal,ICE,,1.1,326.28376,80,50,50,95,135,105,25.0,0.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
720,616,Shelmet,5,Normal,BUG,,0.4,16.975573999999998,50,40,85,40,65,25,200.0,50.0%,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
721,617,Accelgor,5,Normal,BUG,,0.8,55.776886,80,70,40,100,60,145,75.0,50.0%,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
722,618,Stunfisk,5,Normal,GROUND,Electric,0.7,24.25082,109,66,84,81,99,32,75.0,50.0%,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
723,618,Galarian Stunfisk,5,Normal,GROUND,Steel,0.7,45.19470999999999,109,81,99,66,84,32,,0.0%,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
724,619,Mienfoo,5,Normal,FIGHTING,,0.9,44.0924,45,85,50,55,50,65,180.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
725,620,Mienshao,5,Normal,FIGHTING,,1.4,78.26401,65,125,60,95,60,105,45.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
726,621,Druddigon,5,Normal,DRAGON,,1.6,306.44217999999995,77,120,90,60,90,48,45.0,50.0%,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
727,622,Golett,5,Normal,GROUND,Ghost,1.0,202.82504,59,74,50,35,50,35,190.0,0.0%,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
728,623,Golurk,5,Normal,GROUND,Ghost,2.8,727.5246,89,124,80,55,80,55,90.0,0.0%,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
729,624,Pawniard,5,Normal,DARK,Steel,0.5,22.487124,45,85,70,40,40,60,120.0,50.0%,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
730,625,Bisharp,5,Normal,DARK,Steel,1.6,154.3234,65,125,100,60,70,70,45.0,50.0%,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
731,626,Bouffalant,5,Normal,NORMAL,,1.6,208.557052,95,110,95,40,95,55,45.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
732,627,Rufflet,5,Normal,NORMAL,Flying,0.5,23.14851,70,83,50,37,50,60,190.0,100.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
733,628,Braviary,5,Normal,NORMAL,Flying,1.5,90.38942,100,123,75,57,75,80,60.0,100.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
734,629,Vullaby,5,Normal,DARK,Flying,0.5,19.84158,70,55,75,45,65,60,190.0,0.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
735,630,Mandibuzz,5,Normal,DARK,Flying,1.2,87.08248999999999,110,65,105,55,95,80,60.0,0.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
736,631,Heatmor,5,Normal,FIRE,,1.4,127.86795999999998,85,97,66,105,66,65,90.0,50.0%,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
737,632,Durant,5,Normal,BUG,Steel,0.3,72.75246,58,109,112,48,48,109,90.0,50.0%,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
738,633,Deino,5,Normal,DARK,Dragon,0.8,38.139926,52,65,50,45,50,38,45.0,50.0%,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
739,634,Zweilous,5,Normal,DARK,Dragon,1.4,110.231,72,85,70,65,70,58,45.0,50.0%,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
740,635,Hydreigon,5,Normal,DARK,Dragon,1.8,352.7392,92,105,90,125,90,98,45.0,50.0%,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
741,636,Larvesta,5,Normal,BUG,Fire,1.1,63.493056,55,85,55,50,55,60,45.0,50.0%,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
742,637,Volcarona,5,Normal,BUG,Fire,1.6,101.41252,85,60,65,135,105,100,15.0,50.0%,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
743,638,Cobalion,5,Sub Legendary,STEEL,Fighting,2.1,551.155,91,90,129,90,72,108,3.0,0.0%,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
744,639,Terrakion,5,Sub Legendary,ROCK,Fighting,1.9,573.2012,91,129,90,72,90,108,3.0,0.0%,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0
745,640,Virizion,5,Sub Legendary,GRASS,Fighting,2.0,440.924,91,90,72,90,129,108,3.0,0.0%,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
746,641,Tornadus Incarnate Forme,5,Sub Legendary,FLYING,,1.5,138.89105999999998,79,115,70,125,80,111,3.0,100.0%,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
747,641,Tornadus Therian Forme,5,Sub Legendary,FLYING,,1.4,138.89105999999998,79,100,80,110,90,121,3.0,100.0%,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
748,642,Thundurus Incarnate Forme,5,Sub Legendary,ELECTRIC,Flying,1.5,134.48182,79,115,70,125,80,111,3.0,100.0%,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
749,642,Thundurus Therian Forme,5,Sub Legendary,ELECTRIC,Flying,3.0,134.48182,79,105,70,145,80,101,3.0,100.0%,1.0,1.0,1.0,0.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
750,643,Reshiram,5,Legendary,DRAGON,Fire,3.2,727.5246,100,120,100,150,120,90,3.0,0.0%,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
751,644,Zekrom,5,Legendary,DRAGON,Electric,2.9,760.5939,100,150,120,120,100,90,3.0,0.0%,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
752,645,Landorus Incarnate Forme,5,Sub Legendary,GROUND,Flying,1.5,149.91415999999998,89,125,90,115,80,101,3.0,100.0%,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
753,645,Landorus Therian Forme,5,Sub Legendary,GROUND,Flying,1.3,149.91415999999998,89,145,90,105,80,91,3.0,100.0%,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
754,646,Kyurem,5,Legendary,DRAGON,Ice,3.0,716.5015,125,130,90,130,90,95,3.0,0.0%,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
755,646,Black Kyurem,5,Legendary,DRAGON,Ice,3.3,716.5015,125,170,100,120,90,95,3.0,0.0%,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
